_StoreAppData__genre,_StoreAppData__id,_StoreAppData__languages,_StoreAppData__name,_StoreAppData__rating,_StoreAppData__ratings_count,_StoreAppData__ratings_count_curr,_StoreAppData__ratings_curr_ver,_StoreAppData__release_date,_StoreAppData__supported_devices,_StoreAppData__url
"['Utilities', 'Lifestyle']",314487667,"['EN', 'FR', 'ES']",b'textPlus: Unlimited Text+Calls',3.5,554001.0,87.0,3.0,2009-06-01,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/textplus-unlimited-text-calls/id314487667?mt=8&uo=4
"['Social Networking', 'Productivity']",686449807,"['AR', 'NL', 'EN', 'DE', 'IT', 'KO', 'PT', 'RU', 'ES']",b'Telegram Messenger',4.0,23348.0,2941.0,4.5,2013-08-14,"['iPhone3GS-iPhone-3GS', 'iPhone4-iPhone4', 'iPodTouchFourthGen-iPodTouchFourthGen', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/telegram-messenger/id686449807?mt=8&uo=4
"['Health & Fitness', 'Social Networking']",291890420,"['EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'ZH', 'ES', 'ZH']",b'Map My Run by Under Armour',4.5,247913.0,1529.0,5.0,2008-10-14,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/map-my-run-by-under-armour/id291890420?mt=8&uo=4
"['Social Networking', 'Productivity']",414478124,"['AR', 'ZH', 'EN', 'FR', 'DE', 'HE', 'HI', 'ID', 'IT', 'JA', 'KO', 'MS', 'PL', 'PT', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'TR', 'VI']",b'WeChat',4.5,58398.0,17236.0,4.5,2011-01-21,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/wechat/id414478124?mt=8&uo=4
"['Health & Fitness', 'Sports']",387771637,"['NL', 'EN', 'FR', 'DE', 'ID', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES', 'SV', 'TH', 'ZH', 'TR']",b'Nike+ Run Club',4.5,116322.0,16823.0,4.5,2010-09-06,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/nike-run-club/id387771637?mt=8&uo=4
"['Photo & Video', 'Social Networking']",738897668,"['AR', 'EN', 'FR', 'DE', 'HI', 'ID', 'IT', 'JA', 'KO', 'MS', 'FA', 'PT', 'RU', 'ZH', 'ES', 'TH', 'ZH', 'TR', 'VI']",b'VivaVideo - Best Video Editor',4.5,40640.0,1940.0,5.0,2014-05-01,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/vivavideo-best-video-editor/id738897668?mt=8&uo=4
"['Business', 'Productivity']",546505307,"['EN', 'FR', 'DE', 'JA', 'PT', 'ZH', 'ES', 'ZH']",b'ZOOM Cloud Meetings',4.0,931.0,58.0,4.0,2012-08-15,"['iPhone4-iPhone4', 'iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/zoom-cloud-meetings/id546505307?mt=8&uo=4
"['Health & Fitness', 'Sports']",336599882,"['CS', 'NL', 'EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PL', 'PT', 'RU', 'ZH', 'ES', 'ZH', 'TR']",b'Runtastic Running & Fitness',4.5,11176.0,222.0,4.5,2009-11-23,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/runtastic-running-fitness/id336599882?mt=8&uo=4
"['Photo & Video', 'Productivity']",897446215,"['AR', 'MY', 'KM', 'ZH', 'CS', 'DA', 'NL', 'EN', 'ET', 'FI', 'FR', 'DE', 'HE', 'HI', 'ID', 'IT', 'JA', 'KO', 'LO', 'MS', 'NB', 'PL', 'PT', 'RU', 'ZH', 'ES', 'SV', 'TH', 'ZH', 'TR', 'VI']",b'Canva - Photo Editor & Design',5.0,62954.0,676.0,5.0,2014-10-15,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/canva-photo-editor-design/id897446215?mt=8&uo=4
"['Social Networking', 'Utilities']",286756410,"['EN', 'JA']",b'Echofon for Twitter',3.5,232458.0,35.0,5.0,2008-08-14,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/echofon-for-twitter/id286756410?mt=8&uo=4
"['Travel', 'Lifestyle']",555063314,"['EN', 'FR', 'DE']",b'Turo - Rent Better Cars',4.5,6208.0,36.0,4.5,2012-09-01,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/turo-rent-better-cars/id555063314?mt=8&uo=4
"['Health & Fitness', 'Sports']",650276551,"['EN', 'FR', 'DE', 'IT', 'PT', 'RU', 'ZH', 'ES']",b'Seven - 7 Minute Workout',4.5,27145.0,147.0,4.5,2013-08-07,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/seven-7-minute-workout/id650276551?mt=8&uo=4
"['Productivity', 'Business']",319185557,['EN'],b'Line2 - Second Phone Number',3.5,21630.0,42.0,3.0,2009-09-01,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/line2-second-phone-number/id319185557?mt=8&uo=4
"['Health & Fitness', 'Lifestyle']",712286167,"['EN', 'FR', 'DE', 'IT', 'JA', 'KO', 'PT', 'RU', 'ZH', 'ES']",b'Pedometer++',4.5,6319.0,1155.0,4.5,2013-10-01,"['iPhone5-iPhone5', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/pedometer/id712286167?mt=8&uo=4
['Finance'],468738585,['EN'],b'Fifth Third Mobile Banking',4.0,6077.0,541.0,4.5,2011-11-16,"['iPad2Wifi-iPad2Wifi', 'iPad23G-iPad23G', 'iPhone4S-iPhone4S', 'iPadThirdGen-iPadThirdGen', 'iPadThirdGen4G-iPadThirdGen4G', 'iPhone5-iPhone5', 'iPodTouchFifthGen-iPodTouchFifthGen', 'iPadFourthGen-iPadFourthGen', 'iPadFourthGen4G-iPadFourthGen4G', 'iPadMini-iPadMini', 'iPadMini4G-iPadMini4G', 'iPhone5c-iPhone5c', 'iPhone5s-iPhone5s', 'iPadAir-iPadAir', 'iPadAirCellular-iPadAirCellular', 'iPadMiniRetina-iPadMiniRetina', 'iPadMiniRetinaCellular-iPadMiniRetinaCellular', 'iPhone6-iPhone6', 'iPhone6Plus-iPhone6Plus', 'iPadAir2-iPadAir2', 'iPadAir2Cellular-iPadAir2Cellular', 'iPadMini3-iPadMini3', 'iPadMini3Cellular-iPadMini3Cellular', 'iPodTouchSixthGen-iPodTouchSixthGen', 'iPhone6s-iPhone6s', 'iPhone6sPlus-iPhone6sPlus', 'iPadMini4-iPadMini4', 'iPadMini4Cellular-iPadMini4Cellular', 'iPadPro-iPadPro', 'iPadProCellular-iPadProCellular', 'iPadPro97-iPadPro97', 'iPadPro97Cellular-iPadPro97Cellular', 'iPhoneSE-iPhoneSE', 'iPhone7-iPhone7', 'iPhone7Plus-iPhone7Plus', 'iPad611-iPad611', 'iPad612-iPad612', 'iPad71-iPad71', 'iPad72-iPad72', 'iPad73-iPad73', 'iPad74-iPad74', 'iPhone8-iPhone8', 'iPhone8Plus-iPhone8Plus', 'iPhoneX-iPhoneX']",https://itunes.apple.com/us/app/fifth-third-mobile-banking/id468738585?mt=8&uo=4
